Time, ShooterVelocity, Position X, Position Y,
6768,1920.0,8.5,10.2
6823,1900.0,8.5,10.2
6860,1920.0,8.5,10.2
6891,1920.0,8.5,10.2
6923,1920.0,8.5,10.2
6982,1900.0,8.5,10.2
7014,1900.0,8.5,10.2
7050,1920.0,8.5,10.2
7080,1920.0,8.5,10.2
7107,1900.0,8.5,10.2
7134,1920.0,8.5,10.2
7166,1920.0,8.5,10.2
7198,1900.0,8.5,10.2
7228,1900.0,8.5,10.2
7265,1900.0,8.5,10.2
7299,1920.0,8.5,10.2
7340,1920.0,8.5,10.2
7375,1900.0,8.5,10.2
7404,1920.0,8.5,10.2
7431,1920.0,8.5,10.2
7484,1900.0,8.5,10.2
7515,1900.0,8.5,10.2
7542,1900.0,8.5,10.2
7570,1900.0,8.5,10.2
7606,1900.0,8.5,10.2
7633,1900.0,8.5,10.2
7659,1900.0,8.5,10.2
7686,1900.0,8.5,10.2
7715,1920.0,8.5,10.2
7743,1920.0,8.5,10.2
7776,1900.0,8.5,10.2
7803,1920.0,8.5,10.2
7829,1920.0,8.5,10.2
7868,1920.0,8.5,10.2
7898,1920.0,8.5,10.2
7923,1920.0,8.5,10.2
7949,1920.0,8.5,10.2
7999,1900.0,8.5,10.2
8029,1900.0,8.5,10.2
8058,1920.0,8.5,10.2
8089,1900.0,8.5,10.2
8123,1920.0,8.5,10.2
8149,1920.0,8.5,10.2
8175,1920.0,8.5,10.2
8204,1900.0,8.5,10.2
8231,1900.0,8.5,10.2
8259,1900.0,8.5,10.2
8293,1900.0,8.5,10.2
8320,1900.0,8.5,10.2
8346,1900.0,8.5,10.2
8387,1900.0,8.5,10.2
8420,1920.0,8.5,10.2
8451,1900.0,8.5,10.2
8486,1920.0,8.5,10.2
8546,1900.0,8.5,10.2
8576,1900.0,8.5,10.2
8604,1900.0,8.5,10.2
8641,1900.0,8.5,10.2
8671,1900.0,8.5,10.2
8700,1900.0,8.5,10.2
8730,1900.0,8.5,10.2
8760,1900.0,8.5,10.2
8797,1920.0,8.5,10.2
8824,1900.0,8.5,10.2
8851,1900.0,8.5,10.2
8881,1920.0,8.5,10.2
8922,1900.0,8.5,10.2
8956,1920.0,8.5,10.2
8986,1920.0,8.5,10.2
9021,1900.0,8.5,10.2
9082,1920.0,8.5,10.2
9115,1900.0,8.5,10.2
9154,1920.0,8.5,10.2
9196,1900.0,8.5,10.2
9226,1900.0,8.5,10.2
9259,1920.0,8.5,10.2
9297,1900.0,8.5,10.2
9326,1920.0,8.5,10.2
9355,1900.0,8.5,10.2
9381,1900.0,8.5,10.2
9409,1920.0,8.5,10.2
9445,1920.0,8.5,10.2
9476,1900.0,8.5,10.2
9503,1900.0,8.5,10.2
9535,1920.0,8.5,10.2
9587,1920.0,8.5,10.2
9613,1880.0,8.5,10.2
9642,1900.0,8.5,10.2
9668,1900.0,8.5,10.2
9695,1900.0,8.5,10.2
9722,1920.0,8.5,10.2
